user_id,gender,age,race,facebook,pinterest,instagram,linkedin,twitter
5228,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
5229,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5230,Female,30-49,Hispanic,Yes,No,No,No,Yes
5231,Female,50-64,Black Non-Hispanic,No,No,Yes,No,Yes
5232,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
5233,Male,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
5234,Male,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
5235,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,No
5236,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
5237,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5238,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
5239,Female,50-64,Hispanic,Yes,No,No,Yes,No
5240,Male,65+,White Non-Hispanic,No,Yes,Yes,Yes,No
5241,Female,18-29,Hispanic,Yes,Yes,No,Yes,Yes
5242,Male,65+,Black Non-Hispanic,No,No,No,No,Yes
5243,Female,18-29,Hispanic,No,Yes,Yes,No,Yes
5244,Male,18-29,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5245,Male,30-49,Black Non-Hispanic,No,No,Yes,Yes,Yes
5246,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
5247,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5248,Female,50-64,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5249,Male,50-64,Black Non-Hispanic,No,No,No,Yes,Yes
5250,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5251,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5252,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5253,Male,50-64,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5254,Female,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5255,Male,50-64,White Non-Hispanic,No,No,Yes,No,Yes
5256,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
5257,Female,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
5258,Female,65+,Hispanic,Yes,Yes,No,Yes,Yes
5259,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5260,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5261,Male,50-64,White Non-Hispanic,No,Yes,Yes,No,Yes
5262,Female,30-49,White Non-Hispanic,Yes,No,Yes,No,Yes
5263,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5264,Male,30-49,Hispanic,No,Yes,No,Yes,Yes
5265,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5266,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5267,Male,65+,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5268,Male,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5269,Female,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
5270,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5271,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5272,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
5273,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5274,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5275,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
5276,Female,50-64,Hispanic,Yes,No,No,Yes,Yes
5277,Female,18-29,Hispanic,Yes,No,Yes,No,Yes
5278,Male,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
5279,Male,18-29,Hispanic,No,Yes,Yes,No,Yes
5280,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5281,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5282,Female,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
5283,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5284,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5285,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5286,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5287,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5288,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5289,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5290,Male,50-64,Hispanic,Yes,No,No,Yes,Yes
5291,Female,50-64,Hispanic,No,No,Yes,No,Yes
5292,Male,30-49,Black Non-Hispanic,No,No,Yes,Yes,Yes
5293,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,No
5294,Female,30-49,Hispanic,Yes,Yes,Yes,No,Yes
5295,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5296,Male,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
5297,Male,65+,Hispanic,Yes,No,Yes,No,Yes
5298,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
5299,Female,50-64,Black Non-Hispanic,No,Yes,No,Yes,Yes
5300,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5301,Female,30-49,Hispanic,Yes,No,No,Yes,Yes
5302,Female,50-64,Hispanic,Yes,Yes,Yes,No,Yes
5303,Male,18-29,White Non-Hispanic,No,Yes,Yes,Yes,Yes
5304,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,No
5305,Male,65+,Hispanic,Yes,No,Yes,No,No
5306,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5307,Female,50-64,White Non-Hispanic,No,Yes,No,Yes,Yes
5308,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5309,Female,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
5310,Male,65+,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5311,Male,18-29,White Non-Hispanic,No,Yes,Yes,Yes,No
5312,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
5313,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,No
5314,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5315,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5316,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
5317,Male,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5318,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5319,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5320,Male,65+,White Non-Hispanic,No,No,Yes,Yes,Yes
5321,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5322,Male,50-64,Hispanic,No,No,Yes,No,Yes
5323,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
5324,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
5325,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
5326,Male,50-64,White Non-Hispanic,No,Yes,No,Yes,No
5327,Female,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
5328,Female,65+,White Non-Hispanic,No,No,Yes,No,Yes
5329,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,No
5330,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5331,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
5332,Female,50-64,Hispanic,No,No,No,Yes,Yes
5333,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5334,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5335,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5336,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5337,Male,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5338,Female,18-29,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5339,Male,18-29,White Non-Hispanic,No,No,Yes,Yes,Yes
5340,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5341,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5342,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,No
5343,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
5344,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5345,Male,50-64,Hispanic,Yes,No,Yes,Yes,No
5346,Male,30-49,Hispanic,No,No,Yes,Yes,Yes
5347,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5348,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5349,Female,65+,Black Non-Hispanic,No,No,Yes,Yes,No
5350,Female,18-29,White Non-Hispanic,No,Yes,Yes,No,Yes
5351,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
5352,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,No
5353,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5354,Female,65+,Hispanic,No,Yes,Yes,Yes,Yes
5355,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,No
5356,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
5357,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5358,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5359,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
5360,Female,50-64,Hispanic,Yes,Yes,No,Yes,Yes
5361,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
5362,Female,50-64,White Non-Hispanic,Yes,Yes,No,No,Yes
5363,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5364,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
5365,Female,65+,Hispanic,Yes,No,Yes,No,Yes
5366,Female,50-64,Hispanic,Yes,Yes,Yes,No,Yes
5367,Male,30-49,Black Non-Hispanic,Yes,Yes,No,No,Yes
5368,Male,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
5369,Male,30-49,White Non-Hispanic,No,Yes,No,Yes,Yes
5370,Female,65+,Hispanic,Yes,Yes,Yes,Yes,Yes
5371,Male,18-29,Black Non-Hispanic,No,Yes,Yes,No,Yes
5372,Female,30-49,Hispanic,No,No,Yes,Yes,Yes
5373,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
5374,Female,65+,White Non-Hispanic,No,No,Yes,Yes,Yes
5375,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5376,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5377,Female,50-64,Black Non-Hispanic,Yes,No,No,Yes,No
5378,Female,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
5379,Female,50-64,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5380,Female,65+,Hispanic,No,No,Yes,No,Yes
5381,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5382,Female,18-29,White Non-Hispanic,No,Yes,No,Yes,Yes
5383,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,No,No
5384,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5385,Male,30-49,Hispanic,Yes,Yes,No,Yes,No
5386,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5387,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5388,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5389,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
5390,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5391,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
5392,Female,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5393,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5394,Male,65+,Black Non-Hispanic,Yes,Yes,No,Yes,Yes
5395,Male,65+,Hispanic,No,No,Yes,Yes,Yes
5396,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
5397,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5398,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5399,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5400,Female,30-49,White Non-Hispanic,No,Yes,No,No,Yes
5401,Male,30-49,White Non-Hispanic,No,No,Yes,Yes,Yes
5402,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
5403,Male,18-29,White Non-Hispanic,Yes,No,No,Yes,Yes
5404,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5405,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5406,Male,65+,White Non-Hispanic,Yes,No,No,Yes,No
5407,Female,65+,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5408,Male,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5409,Male,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5410,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5411,Male,65+,Hispanic,Yes,No,Yes,Yes,No
5412,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5413,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5414,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5415,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
5416,Male,30-49,Black Non-Hispanic,No,No,Yes,Yes,Yes
5417,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5418,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5419,Female,65+,White Non-Hispanic,Yes,No,Yes,No,No
5420,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5421,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
5422,Female,50-64,Hispanic,Yes,No,No,Yes,Yes
5423,Female,65+,Hispanic,No,No,Yes,Yes,Yes
5424,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
5425,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5426,Female,50-64,Hispanic,Yes,No,Yes,Yes,Yes
5427,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
5428,Male,18-29,White Non-Hispanic,Yes,No,No,Yes,Yes
5429,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5430,Female,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,No
5431,Female,65+,Hispanic,Yes,Yes,Yes,No,Yes
5432,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5433,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
5434,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,No
5435,Female,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
5436,Male,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
5437,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
5438,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5439,Male,65+,Hispanic,Yes,No,Yes,Yes,Yes
5440,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5441,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5442,Male,30-49,White Non-Hispanic,No,Yes,Yes,Yes,No
5443,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5444,Male,65+,Hispanic,Yes,No,Yes,No,Yes
5445,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
5446,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5447,Female,65+,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5448,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5449,Female,65+,Black Non-Hispanic,Yes,No,Yes,Yes,No
5450,Male,30-49,Hispanic,Yes,Yes,No,No,Yes
5451,Female,65+,Black Non-Hispanic,No,Yes,No,Yes,Yes
5452,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5453,Female,30-49,Hispanic,Yes,Yes,Yes,No,Yes
5454,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5455,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5456,Female,18-29,Hispanic,No,Yes,Yes,Yes,Yes
5457,Female,50-64,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5458,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5459,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,No
5460,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5461,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
5462,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,No
5463,Female,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
5464,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
5465,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5466,Female,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
5467,Female,65+,Hispanic,Yes,Yes,No,Yes,Yes
5468,Female,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
5469,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5470,Male,30-49,Hispanic,No,Yes,Yes,No,No
5471,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5472,Male,50-64,Black Non-Hispanic,No,No,Yes,Yes,Yes
5473,Female,30-49,Hispanic,Yes,No,Yes,Yes,Yes
5474,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5475,Female,50-64,Hispanic,Yes,No,Yes,No,Yes
5476,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,No
5477,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,No
5478,Female,65+,Black Non-Hispanic,No,No,Yes,Yes,No
5479,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5480,Male,30-49,Hispanic,Yes,Yes,Yes,No,Yes
5481,Male,18-29,Black Non-Hispanic,Yes,No,No,Yes,Yes
5482,Male,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5483,Male,30-49,White Non-Hispanic,Yes,No,No,Yes,Yes
5484,Female,65+,Black Non-Hispanic,No,Yes,No,Yes,Yes
5485,Male,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5486,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5487,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5488,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
5489,Male,50-64,Hispanic,No,No,Yes,Yes,Yes
5490,Male,65+,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5491,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,No
5492,Male,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
5493,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5494,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5495,Female,50-64,Black Non-Hispanic,No,Yes,No,Yes,Yes
5496,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,No
5497,Female,30-49,Hispanic,Yes,Yes,No,Yes,No
5498,Female,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5499,Male,18-29,White Non-Hispanic,No,Yes,Yes,Yes,Yes
5500,Female,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
5501,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,No
5502,Female,30-49,Hispanic,No,No,Yes,Yes,Yes
5503,Male,50-64,Hispanic,No,No,No,No,Yes
5504,Male,18-29,Hispanic,No,Yes,Yes,Yes,Yes
5505,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5506,Female,18-29,Black Non-Hispanic,Yes,Yes,No,No,Yes
5507,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5508,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5509,Female,50-64,Black Non-Hispanic,Yes,No,Yes,No,No
5510,Male,50-64,Black Non-Hispanic,Yes,No,Yes,No,Yes
5511,Female,50-64,Hispanic,No,No,Yes,No,Yes
5512,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5513,Male,30-49,White Non-Hispanic,Yes,No,No,Yes,No
5514,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5515,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,No,Yes
5516,Female,18-29,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5517,Male,65+,Black Non-Hispanic,No,No,Yes,Yes,Yes
5518,Male,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
5519,Male,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
5520,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5521,Female,65+,Hispanic,Yes,Yes,No,No,Yes
5522,Female,30-49,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5523,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5524,Male,50-64,White Non-Hispanic,Yes,No,Yes,No,Yes
5525,Male,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5526,Male,50-64,Hispanic,Yes,No,Yes,No,Yes
5527,Male,50-64,Hispanic,Yes,Yes,Yes,No,Yes
5528,Female,30-49,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5529,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5530,Male,50-64,Hispanic,Yes,No,No,Yes,Yes
5531,Male,65+,White Non-Hispanic,Yes,No,No,Yes,Yes
5532,Female,18-29,Black Non-Hispanic,Yes,Yes,No,No,Yes
5533,Female,30-49,White Non-Hispanic,No,No,Yes,No,Yes
5534,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5535,Male,18-29,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5536,Male,30-49,Black Non-Hispanic,Yes,Yes,No,Yes,No
5537,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5538,Female,50-64,Hispanic,No,Yes,Yes,Yes,Yes
5539,Male,65+,Hispanic,No,Yes,Yes,Yes,Yes
5540,Male,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5541,Male,30-49,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5542,Male,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5543,Male,65+,White Non-Hispanic,Yes,Yes,No,Yes,Yes
5544,Female,65+,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5545,Male,50-64,White Non-Hispanic,Yes,Yes,No,No,Yes
5546,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5547,Female,30-49,Hispanic,No,Yes,Yes,Yes,Yes
5548,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,Yes
5549,Female,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5550,Female,50-64,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5551,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5552,Female,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
5553,Male,50-64,White Non-Hispanic,Yes,No,No,No,Yes
5554,Female,18-29,Hispanic,Yes,Yes,Yes,Yes,Yes
5555,Female,30-49,Hispanic,Yes,Yes,No,Yes,Yes
5556,Male,30-49,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5557,Male,18-29,Hispanic,No,No,Yes,Yes,Yes
5558,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5559,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5560,Female,65+,White Non-Hispanic,No,No,Yes,Yes,Yes
5561,Female,18-29,Black Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5562,Female,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5563,Male,65+,White Non-Hispanic,Yes,Yes,No,Yes,No
5564,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5565,Male,50-64,Hispanic,Yes,No,Yes,Yes,Yes
5566,Female,50-64,Hispanic,Yes,Yes,Yes,No,Yes
5567,Male,50-64,Black Non-Hispanic,Yes,No,No,Yes,Yes
5568,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
5569,Female,30-49,Black Non-Hispanic,No,No,Yes,Yes,No
5570,Female,30-49,Hispanic,Yes,Yes,No,No,Yes
5571,Female,50-64,Hispanic,No,No,Yes,Yes,Yes
5572,Male,65+,Hispanic,Yes,No,Yes,No,No
5573,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5574,Female,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
5575,Male,65+,Black Non-Hispanic,Yes,No,No,Yes,Yes
5576,Male,65+,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5577,Male,65+,Black Non-Hispanic,Yes,No,Yes,No,No
5578,Female,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5579,Female,65+,Hispanic,No,No,No,No,Yes
5580,Female,65+,Hispanic,Yes,No,No,Yes,Yes
5581,Male,30-49,White Non-Hispanic,No,Yes,No,Yes,Yes
5582,Female,18-29,Black Non-Hispanic,Yes,No,Yes,No,Yes
5583,Female,18-29,Black Non-Hispanic,No,No,Yes,Yes,Yes
5584,Female,65+,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5585,Male,50-64,Hispanic,No,Yes,Yes,Yes,Yes
5586,Male,50-64,White Non-Hispanic,Yes,Yes,Yes,No,No
5587,Female,18-29,White Non-Hispanic,Yes,No,Yes,No,Yes
5588,Female,30-49,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5589,Male,30-49,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5590,Male,50-64,Hispanic,Yes,No,No,Yes,No
5591,Male,50-64,White Non-Hispanic,Yes,No,No,No,Yes
5592,Female,18-29,Black Non-Hispanic,No,Yes,Yes,Yes,Yes
5593,Female,30-49,White Non-Hispanic,No,Yes,No,Yes,No
5594,Male,30-49,Hispanic,Yes,Yes,Yes,Yes,Yes
5595,Male,50-64,White Non-Hispanic,No,No,Yes,Yes,Yes
5596,Male,50-64,White Non-Hispanic,No,Yes,Yes,Yes,Yes
5597,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5598,Female,18-29,Hispanic,Yes,No,Yes,Yes,Yes
5599,Male,65+,White Non-Hispanic,Yes,Yes,Yes,No,No
5600,Female,65+,Hispanic,Yes,No,Yes,Yes,Yes
5601,Male,65+,White Non-Hispanic,Yes,No,Yes,No,Yes
5602,Female,50-64,Black Non-Hispanic,Yes,Yes,No,No,Yes
5603,Female,18-29,White Non-Hispanic,Yes,Yes,Yes,No,Yes
5604,Female,50-64,White Non-Hispanic,Yes,No,Yes,Yes,Yes
5605,Female,18-29,Hispanic,Yes,Yes,Yes,No,Yes
5606,Female,50-64,Hispanic,Yes,Yes,Yes,Yes,Yes
5607,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,No
5608,Female,30-49,White Non-Hispanic,Yes,Yes,Yes,Yes,Yes
5609,Male,18-29,Hispanic,Yes,No,Yes,Yes,Yes
5610,Male,50-64,Black Non-Hispanic,Yes,No,No,Yes,Yes
5611,Female,18-29,Black Non-Hispanic,Yes,No,Yes,Yes,Yes
5612,Male,50-64,Black Non-Hispanic,Yes,No,Yes,Yes,No
